0.0	33.214023758880835	27.436473079078404
4.0	26.858495449489016	27.4232139451591
8.0	8.481116774476277	27.4099689506719
12.0	6.898231503052056	27.396738080518936
16.0	42.007662081830134	27.383521319618534
20.0	23.665878539548586	27.37031865290519
24.0	30.497086242090845	27.357130065329674
28.0	22.1220997856284	27.343955541858925
32.0	43.7496042462648	27.330795067476068
36.0	27.854910227175562	27.31764862718032
40.0	26.911870419469636	27.30451620598711
44.0	30.21152611109426	27.291397788927945
48.0	29.46245899672586	27.27829336105038
52.0	23.141111911601964	27.2652029074182
56.0	36.465594642047556	27.252126413111082
60.0	22.25172928917929	27.239063863224793
64.0	28.940420401379413	27.226015242871213
68.0	40.90395606880868	27.212980537178158
72.0	27.625523073528115	27.199959731289372
76.0	22.896096594888924	27.186952810364637
80.0	23.80836856282925	27.173959759579848
84.0	19.163712354095754	27.16098056412652
88.0	15.584431006598985	27.14801520921228
92.0	33.27340506460561	27.135063680060657
96.0	29.85142460120823	27.12212596191103
100.0	36.06727971929434	27.109202040018594
104.0	35.60928148835667	27.096291899654467
108.0	27.632013776747893	27.08339552610553
112.0	38.15143221158522	27.07051290467462
116.0	23.33519849462503	27.057644020680193
120.0	20.55704253757552	27.044788859456528
124.0	46.267915114657384	27.03194740635369
128.0	23.53455941816631	27.019119646737526
132.0	27.96547533096122	27.006305565989567
136.0	11.897832569360276	26.993505149507
140.0	6.7038150822325555	26.980718382702758
144.0	12.375866766192598	26.967945251005485
148.0	21.957552899762213	26.955185739859395
152.0	11.61099824070855	26.94243983472434
156.0	32.797725963090066	26.92970752107585
160.0	31.94374869616054	26.9169887844051
164.0	40.688265152404185	26.90428361021868
168.0	16.23096670542414	26.89159198403889
172.0	18.70875830765099	26.878913891403545
176.0	17.621070196285345	26.866249317866036
180.0	5.415472802336733	26.85359824899511
184.0	18.748723862774202	26.840960670375217
188.0	16.019985679402264	26.828336567606122
192.0	24.523342186869925	26.815725926303244
196.0	26.668423587212008	26.80312873209722
200.0	7.125690751886658	26.790544970634258
204.0	39.72856752319327	26.777974627575933
208.0	44.05493955581289	26.765417688599246
212.0	38.7248648191177	26.75287413939658
216.0	31.255908471655694	26.740343965675685
220.0	19.63807409224086	26.7278271531595
224.0	32.195806020311856	26.7153236875866
228.0	18.683831450919357	26.702833554710562
232.0	25.822954665644776	26.69035674030039
236.0	24.49639312729616	26.677893230140423
240.0	35.92451316236046	26.665443010030174
244.0	23.23212651260035	26.653006065784368
248.0	34.87775263040025	26.640582383233067
252.0	29.644441622314833	26.628171948221436
256.0	42.3667960104351	26.615774746609958
260.0	6.866293343313185	26.603390764274113
264.0	19.017392213938606	26.591019987104687
268.0	11.940625587981357	26.578662401007524
272.0	16.250643650213874	26.5663179919037
276.0	38.30562460827813	26.553986745729297
280.0	12.024316059194819	26.541668648435447
284.0	29.68047648373429	26.529363685988457
288.0	8.347492256036226	26.517071844369692
292.0	42.740656879203684	26.504793109575477
296.0	18.835297489949475	26.492527467617343
300.0	32.48763587649702	26.480274904521522
304.0	37.00490838043271	26.468035406329516
308.0	26.59504037922575	26.455808959097656
312.0	14.26689037744743	26.44359554889728
316.0	22.726456885500227	26.431395161814645
320.0	28.734888936874896	26.419207783951023
324.0	4.245779318555098	26.40703340142248
328.0	3.798005341610697	26.39487200035996
332.0	20.448689922114248	26.382723566909355
336.0	34.45169893154229	26.370588087231486
